p	V
92.990000	330.533400
93.130000	329.626122
93.360000	328.788634
93.590000	327.811565
93.860000	326.694915
94.200000	325.578265
94.530000	324.391825
94.820000	323.205384
95.210000	321.879362
95.540000	320.553340
96.000000	319.157527
96.440000	317.622134
96.900000	316.086740
97.370000	314.411765
97.940000	312.806580
98.430000	311.131605
99.020000	309.386839
99.540000	307.642074
100.240000	305.757727
100.920000	303.803589
101.600000	301.779661
102.380000	299.825523
103.240000	297.871386
103.900000	295.777667
104.830000	293.683948
105.620000	291.590229
106.610000	289.566301
107.640000	287.472582
108.460000	285.169492
109.610000	282.936191
110.760000	280.633101
111.730000	278.330010
113.020000	276.026919
114.050000	273.723829
115.420000	271.420738
116.880000	269.257228
118.010000	266.954138
119.420000	264.651047
121.040000	262.347956
122.270000	260.044865
123.890000	257.602193
125.260000	255.299103
126.980000	252.996012
128.760000	250.692921
130.210000	248.529412
132.090000	246.365902
133.940000	244.132602
135.550000	241.969093
137.590000	239.735793
139.090000	237.711864
141.250000	235.478564
143.280000	233.524427
144.940000	231.430708
147.120000	229.546361
149.370000	227.592223
151.030000	225.707876
153.220000	223.893320
155.530000	222.008973
157.260000	220.264207
159.660000	218.589232
161.420000	216.984048
163.640000	215.309073
165.820000	213.773679
167.580000	212.238285
169.830000	210.842473
171.880000	209.376869
173.640000	208.050847
175.730000	206.864407
177.920000	205.677966
179.510000	204.561316
181.460000	203.444666
183.310000	202.397807
184.780000	201.420738
186.600000	200.513460
187.880000	199.745763
189.490000	198.978066
190.980000	198.349950
192.200000	197.652044
193.650000	197.233300
194.740000	196.674975
195.660000	196.256231
196.710000	195.907278
197.660000	195.558325
198.350000	195.348953
198.970000	195.279163
199.640000	195.139581
200.040000	195.000000
200.480000	195.000000
200.740000	195.139581
201.100000	195.279163
201.150000	195.488534
201.190000	195.767697
201.190000	196.116650
201.000000	196.535394
200.920000	197.093719
200.380000	197.652044
199.930000	198.210369
199.420000	198.978066
198.720000	199.606181
197.990000	200.373878
197.290000	201.281157
196.240000	202.258225
195.170000	203.374875
194.250000	204.491525
193.000000	205.538385
192.140000	206.794616
190.740000	207.981057
189.400000	209.307079
188.310000	210.633101
186.880000	212.168495
185.130000	213.703888
183.880000	215.239282
182.300000	216.844467
180.510000	218.519442
179.030000	220.124626
177.300000	221.869392
175.790000	223.614158
173.850000	225.498504
172.080000	227.452642
170.520000	229.336989
168.720000	231.291127
166.780000	233.315055
165.240000	235.408774
163.420000	237.432702
161.770000	239.666002
159.360000	241.759721
157.050000	244.062812
154.910000	246.226321
153.390000	248.389831
151.560000	250.623131
149.650000	252.926221
147.570000	255.229312
145.430000	257.532403
143.910000	259.835494
141.870000	262.138584
139.870000	264.441675
138.180000	266.814556
136.160000	269.117647
134.150000	271.420738
132.870000	273.654038
130.960000	275.957129
129.220000	278.260219
127.660000	280.563310
125.910000	282.866401
124.600000	285.169492
122.940000	287.333001
121.450000	289.566301
120.100000	291.729811
118.590000	293.823529
117.150000	295.917248
116.090000	297.941176
114.600000	299.965105
113.560000	301.919242
112.140000	303.873380
110.940000	305.897308
109.920000	307.711864
108.720000	309.456630
107.630000	311.271186
106.820000	312.876371
105.780000	314.551346
104.940000	316.156530
104.100000	317.691924
103.070000	319.227318
102.450000	320.692921
101.620000	321.949153
100.830000	323.275174
100.250000	324.601196
99.460000	325.787637
98.830000	326.904287
98.260000	328.020937
97.710000	328.858425
97.260000	329.765703
96.740000	330.533400
96.270000	331.301097
95.830000	332.068794
95.430000	332.696909
95.060000	333.255234
94.750000	333.743769
94.400000	334.022931
94.170000	334.371884
93.900000	334.581256
93.610000	334.790628
93.450000	334.930209
93.300000	335.000000
93.080000	335.000000
92.980000	335.000000
92.930000	334.930209
92.830000	334.720837
92.830000	334.371884
92.770000	334.022931
92.810000	333.743769
92.810000	333.185444
92.830000	332.627119
92.920000	331.859422
93.070000	331.161515
93.220000	330.324028
93.340000	329.416750
93.560000	328.579262
93.730000	327.602193
93.980000	326.555334
94.280000	325.368893
94.560000	324.182453
94.970000	322.996012
95.320000	321.669990
95.650000	320.204387
96.100000	318.808574
96.470000	317.273180
96.970000	315.737787
97.580000	314.062812
98.000000	312.457627
98.580000	310.782652
99.230000	309.037886
99.790000	307.153539
100.480000	305.338983
101.050000	303.454636
101.800000	301.500499
102.600000	299.476570
103.260000	297.452642
104.120000	295.428714
105.060000	293.334995
105.830000	291.311067
106.780000	289.077767
107.680000	286.984048
108.710000	284.680957
109.880000	282.517448
110.820000	280.214357
111.960000	277.911266
113.140000	275.608175
114.040000	273.305085
115.490000	271.001994
116.910000	268.838485
118.340000	266.535394
119.800000	264.232303
120.960000	261.929212
122.680000	259.486540
124.440000	257.183450
125.820000	254.880359
127.550000	252.577268
129.230000	250.274177
130.650000	248.180459
132.510000	246.016949
134.040000	243.783649
135.950000	241.550349
138.010000	239.317049
139.390000	237.223330
141.580000	235.129611
143.760000	233.105683
145.460000	231.081755
147.620000	229.127617
149.840000	227.243270
151.580000	225.289133
153.810000	223.404786
155.610000	221.660020
157.840000	219.915254
160.060000	218.310070
161.870000	216.635095
164.050000	214.960120
166.360000	213.424726
168.050000	211.889332
170.300000	210.493519
172.310000	209.167498
174.090000	207.841476
176.170000	206.655035
178.150000	205.468594
179.750000	204.212363
181.820000	203.235294
183.620000	202.258225
185.050000	201.281157
186.880000	200.373878
188.330000	199.536391
189.830000	198.838485
191.340000	198.210369
192.510000	197.582253
193.720000	197.093719
195.060000	196.535394
195.850000	196.256231
196.930000	195.767697
197.720000	195.558325
198.450000	195.348953
199.190000	195.279163
199.630000	195.139581
200.110000	195.000000
200.620000	195.000000
200.830000	195.139581
201.200000	195.348953
201.320000	195.558325
201.380000	195.907278
201.220000	196.256231
201.020000	196.674975
200.850000	197.233300
200.320000	197.791625
199.860000	198.419741
199.270000	199.117647
198.620000	199.885344
197.880000	200.653041
197.020000	201.490528
196.070000	202.467597
195.220000	203.584247
194.030000	204.700897
192.890000	205.747757
191.910000	207.003988
190.630000	208.190429
189.260000	209.516451
188.040000	210.912263
186.540000	212.447657
185.180000	213.983051
183.640000	215.518445
181.930000	217.193420
180.610000	218.798604
178.830000	220.473579
176.970000	222.218345
175.520000	224.102692
173.530000	225.917248
171.720000	227.941176
170.170000	229.755733
168.290000	231.779661
166.490000	233.733799
165.610000	235.827517
162.420000	237.921236
160.310000	240.084746
158.510000	242.318046
156.510000	244.481555
155.070000	246.645065
152.480000	248.878365
150.270000	251.181456
148.450000	253.344965
146.460000	255.648056
144.480000	258.090728
142.910000	260.393819
140.780000	262.696909
138.630000	265.000000
137.170000	267.303091
135.290000	269.606181
133.440000	271.909272
131.960000	274.212363
130.150000	276.515454
128.560000	278.678963
126.780000	280.982054
125.000000	283.285145
123.640000	285.588235
122.060000	287.751745
120.550000	289.985045
119.260000	292.148554
117.670000	294.242273
116.560000	296.335992
115.190000	298.429711
113.920000	300.383848
112.770000	302.337986
111.570000	304.361914
110.390000	306.176471
109.420000	308.060818
108.230000	309.945165
107.440000	311.550349
106.260000	313.295115
105.290000	314.970090
104.510000	316.505484
103.440000	318.040877
102.620000	319.436690
101.970000	320.902293
101.190000	322.298106
100.520000	323.624128
99.800000	324.810568
99.100000	326.066800
98.480000	327.113659
97.950000	328.230309
97.280000	329.137587
96.830000	329.905284
96.290000	330.742772
95.870000	331.510469
95.380000	332.208375
94.940000	332.836491
94.610000	333.394816
94.220000	333.743769
93.910000	334.022931
93.700000	334.371884
93.430000	334.581256
93.290000	334.790628
93.070000	335.000000
92.940000	335.000000
92.920000	335.000000
92.800000	335.000000
92.720000	334.790628
92.640000	334.581256
92.640000	334.371884
92.620000	334.022931
92.630000	333.604187
92.630000	333.045862
92.670000	332.417747
92.730000	331.719840
92.880000	330.952144
92.980000	330.184447
93.170000	329.346959
93.390000	328.369890
93.600000	327.323031
93.910000	326.276171
94.190000	325.159521
94.560000	323.973081
94.990000	322.647059
95.310000	321.460618
95.730000	319.995015
96.180000	318.599202
96.590000	316.924227
97.120000	315.388833
97.500000	313.783649
98.080000	312.108674
98.690000	310.363908
99.200000	308.688933
99.850000	306.874377
100.570000	304.990030
101.190000	303.035892
101.970000	301.011964
102.760000	299.057827
103.450000	296.964108
104.330000	295.009970
105.140000	292.916251
106.090000	290.822532
107.080000	288.798604
107.920000	286.565304
109.030000	284.262213
110.190000	282.098704
111.180000	279.795613
112.410000	277.492522
113.440000	275.189432
114.730000	272.886341
116.150000	270.583250
117.240000	268.280160
118.740000	266.046859
120.160000	263.743769
121.360000	261.370887
122.900000	259.067797
124.260000	256.764706
125.980000	254.461615
127.700000	252.158524
129.170000	249.925224
130.980000	247.761715
132.950000	245.598205
134.490000	243.364905
136.480000	241.061815
138.150000	238.968096
140.060000	236.804586
142.290000	234.710867
143.980000	232.756730
146.160000	230.802592
148.200000	228.778664
149.970000	226.824526
152.160000	224.940179
154.300000	223.125623
156.230000	221.311067
158.390000	219.566301
160.640000	217.961117
162.510000	216.286142
164.670000	214.680957
166.380000	213.145563
168.540000	211.679960
170.760000	210.284148
172.510000	208.958126
174.720000	207.632104
176.720000	206.445663
178.470000	205.259222
180.260000	204.142572
182.180000	203.025922
183.780000	202.048853
185.500000	201.071785
187.200000	200.164506
188.620000	199.396810
190.070000	198.768694
191.300000	198.070788
192.790000	197.582253
193.980000	197.023928
195.030000	196.465603
196.110000	196.116650
197.170000	195.767697
197.800000	195.488534
198.530000	195.348953
199.340000	195.139581
199.700000	195.000000
200.300000	195.000000
200.690000	195.000000
200.830000	195.139581
201.110000	195.348953
201.110000	195.558325
201.090000	195.907278
201.020000	196.326022
200.900000	196.814556
200.490000	197.303091
200.070000	197.861416
199.670000	198.559322
199.040000	199.187438
198.390000	199.955135
197.590000	200.862413
196.770000	201.699900
195.810000	202.676969
195.030000	203.793619
193.910000	204.910269
192.910000	206.026919
191.610000	207.213360
190.330000	208.399801
189.180000	209.725823
187.720000	211.121635
186.210000	212.657029
184.850000	214.192423
183.310000	215.867398
181.620000	217.402792
180.230000	219.147557
178.510000	220.822532
176.590000	222.567298
175.310000	224.381854
173.420000	226.266201
171.940000	228.220339
170.010000	230.104686
168.290000	232.058824
166.840000	234.082752
164.220000	236.176471
162.070000	238.339980
160.370000	240.433699
158.300000	242.597208
156.200000	244.830508
154.250000	246.994018
152.030000	249.297109
149.870000	251.460618
148.310000	253.763709
146.240000	256.066800
144.610000	258.369890
142.680000	260.672981
140.580000	262.976072
138.910000	265.418744
136.970000	267.721834
135.120000	270.024925
133.530000	272.328016
131.610000	274.491525
129.770000	276.794616
128.250000	279.097707
126.520000	281.400798
125.190000	283.703888
123.540000	285.937188
121.850000	288.240279
120.640000	290.403789
119.120000	292.497507
117.650000	294.591226
116.520000	296.684945
115.120000	298.708873
114.070000	300.732802
112.750000	302.686939
111.410000	304.641077
110.480000	306.525424
109.230000	308.409771
108.130000	310.154536
107.290000	311.899302
106.190000	313.574277
105.410000	315.179462
104.430000	316.714855
103.480000	318.250249
102.810000	319.646062
101.920000	321.111665
101.130000	322.507478
100.570000	323.833500
99.790000	325.019940
99.230000	326.276171
98.610000	327.323031
97.940000	328.369890
97.450000	329.207378
96.970000	330.114656
96.410000	330.882353
95.980000	331.650050
95.550000	332.278166
95.100000	332.976072
94.800000	333.394816
94.430000	333.813559
94.160000	334.162512
93.870000	334.511466
93.610000	334.720837
93.460000	334.790628
93.210000	335.000000
93.030000	335.000000
92.950000	335.000000
92.840000	334.930209
92.770000	334.790628
92.740000	334.581256
92.660000	334.371884
92.690000	333.953141
92.700000	333.464606
92.830000	332.976072
92.850000	332.278166
92.970000	331.650050
93.100000	330.882353
93.170000	329.975075
93.370000	329.137587
93.610000	328.230309
93.860000	327.253240
94.120000	326.136590
94.380000	324.950150
94.750000	323.763709
95.090000	322.507478
95.430000	321.181456
95.870000	319.785643
96.240000	318.250249
96.660000	316.714855
97.220000	315.179462
97.620000	313.574277
98.140000	311.899302
98.820000	310.154536
99.350000	308.409771
100.040000	306.525424
100.510000	304.641077
101.300000	302.686939
102.040000	300.732802
102.720000	298.708873
103.550000	296.684945
104.450000	294.661017
105.210000	292.637089
106.170000	290.543370
106.990000	288.310070
108.000000	286.146560
109.080000	283.913260
110.090000	281.749751
111.300000	279.446660
112.540000	277.143569
113.580000	274.840479
114.900000	272.537388
116.040000	270.234297
117.450000	267.931206
118.890000	265.628116
120.070000	263.325025
121.600000	261.021934
123.090000	258.718843
124.450000	256.345962
126.150000	254.042871
127.560000	251.809571
129.340000	249.506481
131.260000	247.342971
132.850000	245.109671
134.830000	242.946162
136.840000	240.782652
138.570000	238.549352
140.460000	236.455633
142.250000	234.361914
144.340000	232.407777
146.480000	230.453639
148.180000	228.499501
150.270000	226.475573
152.460000	224.661017
154.230000	222.776670
156.530000	221.031904
158.750000	219.287139
160.530000	217.612164
162.740000	216.076770
165.090000	214.471585
166.800000	212.936191
168.950000	211.470588
170.820000	210.074776
172.780000	208.748754
174.920000	207.422732
176.600000	206.236291
178.820000	204.980060
180.670000	203.933200
182.180000	202.956132
184.070000	201.909272
185.870000	200.932203
187.370000	200.094716
188.950000	199.327019
190.550000	198.629113
191.620000	198.000997
193.100000	197.442672
194.230000	196.884347
195.400000	196.465603
196.480000	196.046859
197.170000	195.767697
198.080000	195.488534
198.940000	195.279163
199.520000	195.139581
200.040000	195.000000
200.560000	195.000000
200.840000	195.139581
201.090000	195.279163
201.320000	195.348953
201.320000	195.697906
201.320000	196.046859
201.100000	196.326022
201.010000	196.884347
200.640000	197.303091
200.320000	198.000997
199.670000	198.629113
199.130000	199.327019
198.530000	200.094716
197.650000	200.932203
196.690000	201.839482
195.840000	202.956132
194.810000	203.933200
193.710000	204.980060
192.620000	206.236291
191.360000	207.422732
190.320000	208.609172
189.120000	210.074776
187.620000	211.470588
186.360000	212.936191
184.810000	214.541376
183.140000	216.076770
181.820000	217.751745
180.030000	219.356929
178.290000	221.101695
176.680000	222.846461
174.870000	224.730808
173.380000	226.615155
171.480000	228.569292
169.560000	230.453639
168.010000	232.407777
166.130000	234.361914
163.880000	236.455633
162.020000	238.688933
159.910000	240.852443
157.810000	243.085743
155.980000	245.249252
153.790000	247.412762
151.580000	249.646062
149.840000	251.809571
147.720000	254.112662
145.720000	256.415753
144.310000	258.858425
142.120000	261.161515
140.570000	263.464606
138.560000	265.767697
136.690000	268.070788
135.140000	270.373878
133.180000	272.676969
131.250000	274.980060
129.760000	277.283151
128.050000	279.446660
126.260000	281.749751
124.820000	284.052841
123.260000	286.355932
121.900000	288.519442
120.370000	290.752742
118.870000	292.846461
117.660000	295.009970
116.370000	296.964108
114.840000	299.057827
113.800000	301.011964
112.380000	303.035892
111.370000	304.990030
110.150000	306.874377
109.040000	308.688933
108.250000	310.503490
107.070000	312.108674
105.940000	313.853440
105.160000	315.528415
104.220000	317.063809
103.340000	318.599202
102.590000	319.995015
101.750000	321.321037
101.080000	322.716849
100.290000	324.042871
99.640000	325.299103
99.040000	326.485543
98.330000	327.602193
97.740000	328.439681
97.300000	329.346959
96.760000	330.184447
96.350000	330.952144
95.870000	331.719840
95.370000	332.417747
95.060000	333.045862
94.680000	333.464606
94.340000	333.953141
94.070000	334.162512
93.840000	334.511466
93.600000	334.720837
93.370000	334.930209
93.170000	335.000000
93.070000	335.000000
92.940000	335.000000
92.800000	334.930209
92.730000	334.790628
92.680000	334.581256
92.680000	334.232303
92.670000	333.953141
92.700000	333.394816
92.680000	332.836491
92.790000	332.208375
92.850000	331.440678
92.960000	330.672981
93.190000	329.905284
93.320000	328.998006
93.510000	328.020937
93.810000	327.043868
94.000000	325.927218
94.360000	324.740778
94.730000	323.484546
95.050000	322.298106
95.530000	320.902293
95.990000	319.436690
96.320000	318.040877
96.780000	316.505484
97.260000	314.830508
97.740000	313.225324
98.340000	311.550349
98.820000	309.805583
99.460000	308.060818
100.150000	306.176471
100.810000	304.361914
101.520000	302.337986
102.120000	300.383848
103.010000	298.429711
103.800000	296.335992
104.550000	294.242273
105.480000	292.148554
106.460000	290.054835
107.220000	288.030907
108.290000	285.797607
109.260000	283.494516
110.390000	281.331007
111.630000	279.027916
112.600000	276.724826
113.930000	274.421735
115.330000	272.118644
116.440000	269.815553
117.930000	267.512463
119.060000	265.209372
120.470000	262.906281
121.960000	260.603190
123.140000	258.300100
124.680000	255.997009
126.520000	253.693918
128.020000	251.390828
129.770000	249.157527
131.250000	246.994018
133.150000	244.830508
135.320000	242.597208
136.930000	240.433699
138.970000	238.200399
141.030000	236.036889
142.760000	233.943170
144.810000	231.989033
146.920000	230.034895
148.690000	228.150548
150.810000	226.196411
153.030000	224.312064
154.700000	222.427717
157.090000	220.682951
158.800000	219.007976
161.010000	217.402792
163.350000	215.727817
165.110000	214.192423
167.280000	212.657029
169.460000	211.121635
171.330000	209.865404
173.290000	208.539382
175.430000	207.213360
177.080000	206.026919
179.180000	204.770688
181.130000	203.723829
182.620000	202.676969
184.490000	201.699900
185.970000	200.722832
187.730000	199.955135
189.210000	199.187438
190.350000	198.559322
191.860000	197.861416
193.290000	197.303091
194.270000	196.814556
195.420000	196.326022
196.460000	196.046859
197.250000	195.697906
198.160000	195.488534
198.730000	195.279163
199.400000	195.139581
200.030000	195.000000
200.320000	195.000000
200.820000	195.139581
201.060000	195.279163
201.250000	195.488534
201.190000	195.697906
201.220000	196.046859
201.120000	196.465603
200.850000	196.884347
200.510000	197.442672
200.070000	198.070788
199.580000	198.768694
198.800000	199.396810
198.240000	200.164506
197.320000	201.071785
196.600000	202.048853
195.640000	203.025922
194.480000	204.142572
193.520000	205.259222
192.370000	206.445663
191.240000	207.632104
190.140000	208.818544
188.680000	210.284148
187.130000	211.679960
185.940000	213.215354
184.260000	214.750748
182.860000	216.425723
181.100000	218.030907
179.370000	219.705882
177.840000	221.450648
176.020000	223.195414
174.200000	225.079761
172.750000	226.964108
171.000000	228.918245
169.820000	230.802592
167.710000	232.756730
165.560000	234.850449
163.440000	236.944167
161.930000	238.968096
160.090000	241.201396
158.170000	243.364905
155.810000	245.598205
153.580000	247.761715
151.810000	250.064806
149.940000	252.228315
147.750000	254.531406
146.190000	256.834497
144.240000	259.137587
142.080000	261.580259
140.750000	263.883350
138.550000	266.186441
136.720000	268.489531
135.170000	270.792622
133.190000	273.095713
131.690000	275.398804
129.630000	277.701894
128.000000	279.865404
126.630000	282.168495
124.780000	284.471585
123.210000	286.774676
121.860000	289.007976
120.380000	291.101695
119.120000	293.265204
117.660000	295.358923
116.260000	297.452642
115.080000	299.476570
113.770000	301.500499
112.370000	303.315055
111.400000	305.338983
110.130000	307.153539
109.230000	309.037886
107.990000	310.782652
107.020000	312.457627
106.110000	314.202393
105.030000	315.737787
104.010000	317.273180
103.300000	318.808574
102.470000	320.204387
101.660000	321.669990
101.060000	322.996012
100.330000	324.252243
99.690000	325.508475
99.030000	326.694915
98.410000	327.671984
97.820000	328.649053
97.320000	329.556331
96.740000	330.324028
96.330000	331.091725
95.870000	331.859422
95.580000	332.487537
95.190000	333.185444
94.800000	333.604187
94.500000	333.953141
94.220000	334.232303
93.960000	334.511466
93.790000	334.720837
93.580000	334.930209
93.350000	335.000000
93.180000	335.000000
93.010000	335.000000
92.920000	334.930209
92.850000	334.720837
92.770000	334.511466
92.730000	334.162512
92.740000	333.813559
92.720000	333.255234
92.770000	332.696909
92.920000	332.068794
93.030000	331.301097
93.140000	330.533400
93.340000	329.626122
93.500000	328.788634
93.710000	327.881356
93.980000	326.834497
94.270000	325.717846
94.570000	324.531406
94.830000	323.275174
95.200000	321.949153
95.570000	320.692921
95.920000	319.227318
96.360000	317.691924
96.730000	316.156530
97.270000	314.551346
97.800000	312.876371
98.270000	311.271186
98.870000	309.456630
99.600000	307.711864
100.100000	305.897308
100.830000	304.012961
101.450000	302.058824
102.280000	300.034895
103.110000	297.941176
103.770000	295.987039
104.660000	293.893320
105.650000	291.869392
106.410000	289.636092
107.480000	287.542373
108.510000	285.378863
109.430000	283.145563
110.560000	280.772682
111.580000	278.539382
112.910000	276.236291
114.180000	273.933200
115.290000	271.630110
116.630000	269.327019
118.090000	267.093719
119.240000	264.790628
120.680000	262.487537
121.810000	260.184447
123.320000	257.881356
125.270000	255.578265
126.630000	253.275174
128.360000	250.972084
130.100000	248.738784
131.700000	246.575274
133.760000	244.341974
135.430000	242.178465
137.430000	240.014955
139.320000	237.781655
141.030000	235.687936
143.130000	233.594217
145.240000	231.640080
146.910000	229.685942
149.050000	227.731805
151.190000	225.847458
152.950000	223.963111
155.250000	222.078764
157.490000	220.333998
159.230000	218.728814
161.610000	217.053838
163.330000	215.448654
165.560000	213.913260
167.950000	212.377866
169.540000	210.912263
171.640000	209.516451
173.840000	208.190429
175.480000	206.864407
177.540000	205.747757
179.530000	204.561316
181.120000	203.444666
183.050000	202.467597
184.900000	201.490528
186.320000	200.653041
188.060000	199.745763
189.420000	198.978066
190.870000	198.349950
192.370000	197.791625
193.460000	197.233300
194.580000	196.674975
195.840000	196.256231
196.680000	195.907278
197.440000	195.558325
198.340000	195.348953
198.870000	195.279163
199.540000	195.139581
199.940000	195.000000
200.490000	195.000000
200.880000	195.139581
201.040000	195.279163
201.170000	195.488534
201.240000	195.767697
201.160000	196.116650
201.080000	196.535394
200.790000	197.093719
200.380000	197.652044
199.930000	198.210369
199.330000	198.838485
198.800000	199.606181
197.960000	200.373878
197.180000	201.281157
196.320000	202.258225
195.220000	203.235294
194.440000	204.351944
193.210000	205.538385
192.030000	206.655035
190.940000	207.841476
189.710000	209.167498
188.290000	210.633101
187.120000	212.028913
185.510000	213.564307
183.890000	215.099701
182.570000	216.774676
180.990000	218.379860
179.480000	220.054835
177.820000	221.799601
175.840000	223.614158
174.380000	225.498504
172.660000	227.382851
171.030000	229.336989
169.780000	231.221336
167.110000	233.175474
165.070000	235.269192
163.470000	237.362911
161.380000	239.526421
159.280000	241.759721
157.230000	243.923230
155.030000	246.086740
153.260000	248.320040
151.360000	250.483549
149.320000	252.786640
147.620000	255.089731
145.790000	257.392822
143.700000	259.695912
142.160000	261.999003
140.270000	264.302094
138.230000	266.744766
136.490000	269.047856
134.450000	271.350947
132.620000	273.654038
131.100000	275.957129
129.230000	278.260219
127.820000	280.423729
125.930000	282.726820
124.330000	285.029910
123.190000	287.263210
121.590000	289.426720
119.900000	291.590229
118.560000	293.683948
117.280000	295.917248
116.020000	297.871386
114.740000	299.965105
113.370000	301.919242
112.210000	303.873380
110.950000	305.757727
109.690000	307.642074
108.930000	309.456630
107.720000	311.271186
106.850000	312.876371
105.820000	314.551346
104.830000	316.156530
104.100000	317.691924
103.090000	319.157527
102.300000	320.553340
101.500000	321.949153
100.760000	323.275174
100.060000	324.601196
99.490000	325.787637
98.690000	326.904287
98.180000	328.020937
97.650000	328.858425
97.050000	329.765703
96.570000	330.533400
96.150000	331.301097
95.670000	332.068794
95.280000	332.696909
94.920000	333.255234
94.670000	333.743769
94.340000	334.022931
94.040000	334.371884
93.840000	334.581256
93.590000	334.790628
93.380000	334.930209
93.230000	335.000000
93.060000	335.000000
92.940000	335.000000
92.860000	334.930209
92.800000	334.720837
92.790000	334.511466
92.720000	334.162512
92.740000	333.743769
92.750000	333.185444
92.820000	332.627119
92.940000	331.859422
93.030000	331.091725
93.240000	330.324028
93.380000	329.556331
93.580000	328.579262
93.890000	327.671984
94.090000	326.555334
94.420000	325.368893
94.780000	324.182453
95.060000	322.996012
95.480000	321.669990
95.790000	320.343968
96.210000	318.808574
96.680000	317.273180
97.100000	315.737787
97.590000	314.202393
98.210000	312.527418
98.680000	310.782652
99.240000	309.037886
99.770000	307.153539
100.500000	305.338983
101.150000	303.454636
101.810000	301.500499
102.580000	299.476570
103.370000	297.522433
104.080000	295.428714
105.010000	293.334995
105.750000	291.311067
106.730000	289.077767
107.780000	286.984048
108.660000	284.820538
109.780000	282.517448
110.970000	280.353938
112.020000	278.050847
113.350000	275.608175
114.370000	273.305085
115.760000	271.141575
117.110000	268.698903
118.280000	266.535394
119.650000	264.232303
121.000000	261.929212
122.050000	259.626122
124.070000	257.183450
125.470000	254.880359
127.150000	252.577268
128.790000	250.274177
130.280000	248.110668
132.500000	245.877368
134.490000	243.713858
136.110000	241.550349
137.990000	239.317049
139.940000	237.223330
141.680000	235.129611
143.800000	233.105683
145.490000	231.081755
147.600000	229.127617
149.760000	227.243270
151.390000	225.289133
153.680000	223.404786
155.940000	221.660020
157.720000	219.915254
159.970000	218.310070
162.160000	216.635095
164.100000	214.960120
166.420000	213.424726
168.640000	211.889332
170.350000	210.493519
172.390000	209.167498
174.080000	207.841476
176.280000	206.655035
178.420000	205.468594
179.940000	204.351944
181.840000	203.235294
183.700000	202.258225
185.120000	201.281157
186.960000	200.373878
188.760000	199.536391
189.870000	198.838485
191.350000	198.210369
192.820000	197.582253
193.850000	197.093719
195.130000	196.535394
196.000000	196.116650
197.060000	195.767697
197.980000	195.558325
198.610000	195.348953
199.300000	195.139581
199.860000	195.139581
200.260000	195.000000
200.700000	195.000000
201.050000	195.139581
201.290000	195.348953
201.310000	195.558325
201.270000	195.767697
201.190000	196.256231
201.050000	196.674975
200.940000	197.233300
200.510000	197.791625
199.870000	198.419741
199.420000	199.117647
198.720000	199.885344
197.860000	200.653041
197.190000	201.490528
196.310000	202.467597
195.160000	203.584247
194.350000	204.700897
193.040000	205.747757
192.040000	207.003988
190.750000	208.190429
189.350000	209.516451
188.180000	210.912263
186.640000	212.447657
185.090000	213.983051
183.910000	215.518445
182.210000	217.193420
180.360000	218.798604
178.970000	220.473579
177.210000	222.218345
175.240000	224.102692
173.800000	225.917248
171.960000	227.941176
170.380000	229.755733
168.670000	231.779661
166.530000	233.733799
165.090000	235.827517
163.720000	237.991027
160.650000	240.084746
158.940000	242.318046
156.750000	244.481555
154.640000	246.645065
153.160000	248.878365
150.730000	251.181456
148.660000	253.484546
146.700000	255.787637
144.710000	258.090728
143.210000	260.393819
141.260000	262.696909
139.180000	265.000000
137.640000	267.303091
135.610000	269.606181
133.720000	271.979063
132.330000	274.282154
130.430000	276.515454
128.550000	278.818544
127.030000	281.121635
125.410000	283.424726
124.000000	285.588235
122.450000	287.891326
120.720000	290.054835
119.490000	292.148554
118.010000	294.381854
116.520000	296.405783
115.550000	298.429711
114.120000	300.523430
113.050000	302.477567
111.650000	304.361914
110.370000	306.316052
109.450000	308.200399
108.380000	309.945165
107.250000	311.689930
106.390000	313.295115
105.340000	314.970090
104.280000	316.505484
103.590000	318.040877
102.670000	319.576271
102.060000	320.972084
101.200000	322.298106
100.440000	323.624128
99.810000	324.950150
99.130000	326.066800
98.420000	327.253240
97.920000	328.230309
97.280000	329.137587
96.890000	329.975075
96.230000	330.742772
95.800000	331.510469
95.450000	332.208375
94.910000	332.836491
94.540000	333.394816
94.290000	333.813559
93.980000	334.162512
93.730000	334.371884
93.490000	334.720837
93.310000	334.790628
93.120000	335.000000
92.940000	335.000000
92.770000	335.000000
92.670000	335.000000
92.590000	334.790628
92.520000	334.581256
92.490000	334.371884
92.500000	334.022931
92.480000	333.604187
92.570000	333.045862
92.580000	332.417747
92.730000	331.650050
92.800000	330.952144
93.020000	330.114656
93.150000	329.346959
93.450000	328.369890
93.610000	327.323031
93.970000	326.276171
94.270000	325.019940
94.540000	323.833500
94.990000	322.647059
95.390000	321.321037
95.730000	319.995015
96.180000	318.459621
96.550000	316.924227
97.110000	315.319043
97.590000	313.783649
98.030000	312.038883
98.710000	310.363908
99.270000	308.619143
99.820000	306.734796
100.530000	304.850449
101.140000	303.035892
101.930000	301.011964
102.750000	298.988036
103.420000	296.964108
104.330000	294.870389
105.260000	292.846461
106.050000	290.752742
107.090000	288.659023
107.950000	286.495513
109.030000	284.262213
110.160000	281.959123
111.160000	279.656032
112.390000	277.352941
113.730000	275.049850
114.760000	272.746760
116.150000	270.443669
